Provider,NetworkDegree,isFraudConnected,NoPhysicianCount
PRV54506,2.0,0.0,0.0
PRV57683,2.0,0.0,0.0
PRV51066,1.0,0.0,0.0
PRV54358,4.0,0.0,1.0
PRV51896,4.0,0.0,0.0
PRV52831,2.0,0.0,0.0
PRV55011,2.0,0.0,0.0
PRV52509,3.0,0.0,0.0
PRV51755,1.0,0.0,0.0
PRV51793,1.0,0.0,0.0
PRV51454,2.0,0.0,0.0
PRV52386,1.0,0.0,1.0
PRV56938,4.0,0.0,0.0
PRV56999,2.0,0.0,0.0
PRV53767,1.0,0.0,0.0
PRV52317,4.0,0.0,0.0
PRV54490,1.0,0.0,0.0
PRV56005,1.0,0.0,0.0
PRV55648,1.0,0.0,0.0
PRV55631,2.0,0.0,0.0
PRV57534,1.0,0.0,0.0
PRV51392,1.0,0.0,0.0
PRV55500,1.0,0.0,0.0
PRV54938,1.0,0.0,0.0
PRV55717,1.0,0.0,0.0
PRV53390,1.0,0.0,0.0
PRV53317,1.0,0.0,0.0
PRV54678,2.0,0.0,0.0
PRV54671,2.0,0.0,0.0
PRV54172,1.0,0.0,0.0
PRV54130,1.0,0.0,0.0
PRV57239,2.0,0.0,0.0
PRV56468,2.0,0.0,0.0
PRV51076,2.0,0.0,0.0
PRV57376,2.0,0.0,0.0
PRV51175,1.0,0.0,0.0
PRV53619,4.0,0.0,0.0
PRV55166,3.0,0.0,0.0
PRV52715,1.0,0.0,0.0
PRV54347,2.0,0.0,0.0
PRV56593,2.0,0.0,1.0
PRV53671,1.0,1.0,0.0
PRV52616,1.0,0.0,0.0
PRV52503,2.0,0.0,0.0
PRV55032,1.0,0.0,0.0
PRV55036,2.0,0.0,0.0
PRV51056,2.0,0.0,0.0
PRV52192,2.0,0.0,0.0
PRV54606,1.0,0.0,0.0
PRV53626,1.0,0.0,0.0
PRV53632,1.0,0.0,0.0
PRV54784,1.0,0.0,1.0
PRV54768,1.0,0.0,0.0
PRV56660,1.0,0.0,0.0
PRV56633,1.0,0.0,0.0
PRV57737,1.0,0.0,0.0
PRV56998,1.0,0.0,0.0
PRV51688,2.0,0.0,0.0
PRV56932,1.0,0.0,0.0
PRV56981,1.0,0.0,0.0
PRV52146,1.0,0.0,1.0
PRV56403,1.0,1.0,0.0
PRV53983,1.0,0.0,0.0
PRV53213,1.0,0.0,0.0
PRV53129,1.0,0.0,0.0
PRV52529,1.0,0.0,0.0
PRV53482,4.0,0.0,0.0
PRV54209,1.0,1.0,0.0
PRV52191,2.0,0.0,0.0
PRV56331,1.0,0.0,0.0
PRV57046,1.0,0.0,0.0
PRV52962,1.0,0.0,0.0
PRV51674,1.0,0.0,0.0
PRV54995,2.0,0.0,0.0
PRV52027,3.0,0.0,0.0
PRV54153,2.0,0.0,0.0
PRV56207,3.0,0.0,1.0
PRV52598,1.0,0.0,0.0
PRV57626,1.0,0.0,0.0
PRV57522,1.0,0.0,0.0
PRV55043,2.0,0.0,1.0
PRV52688,2.0,0.0,1.0
PRV51253,1.0,0.0,2.0
PRV52252,1.0,0.0,0.0
PRV52232,1.0,0.0,0.0
PRV51378,1.0,1.0,0.0
PRV56262,1.0,0.0,0.0
PRV53749,1.0,1.0,0.0
PRV53761,1.0,0.0,0.0
PRV54828,1.0,1.0,0.0
PRV54840,1.0,0.0,0.0
PRV52634,1.0,0.0,0.0
PRV54012,1.0,0.0,0.0
PRV54016,2.0,0.0,0.0
PRV54760,1.0,0.0,0.0
PRV54779,1.0,0.0,0.0
PRV56890,1.0,0.0,0.0
PRV56550,1.0,1.0,0.0
PRV57727,2.0,0.0,0.0
PRV56784,2.0,0.0,0.0
PRV56750,2.0,0.0,0.0
PRV55193,2.0,1.0,0.0
PRV53622,3.0,0.0,0.0
PRV54866,1.0,0.0,0.0
PRV51624,1.0,0.0,0.0
PRV51103,1.0,1.0,1.0
PRV54283,2.0,0.0,0.0
PRV57286,1.0,0.0,0.0
PRV51348,1.0,0.0,1.0
PRV56797,1.0,0.0,0.0
PRV51250,1.0,0.0,0.0
PRV57676,1.0,0.0,0.0
PRV51657,1.0,0.0,0.0
PRV55266,1.0,1.0,0.0
PRV54383,2.0,0.0,0.0
PRV51364,3.0,0.0,0.0
PRV52771,2.0,0.0,0.0
PRV51611,1.0,0.0,0.0
PRV53240,1.0,0.0,0.0
PRV53304,1.0,0.0,0.0
PRV53946,2.0,0.0,0.0
PRV53940,2.0,0.0,0.0
PRV57499,1.0,0.0,1.0
PRV53433,3.0,0.0,0.0
PRV53564,1.0,0.0,0.0
PRV52533,2.0,0.0,0.0
PRV52352,1.0,0.0,0.0
PRV53436,1.0,0.0,0.0
PRV53397,5.0,1.0,0.0
PRV53504,3.0,0.0,0.0
PRV54919,1.0,0.0,0.0
PRV54595,1.0,0.0,0.0
PRV54758,4.0,0.0,0.0
PRV57235,2.0,0.0,0.0
PRV53426,2.0,0.0,0.0
PRV52186,2.0,0.0,1.0
PRV52421,2.0,0.0,2.0
PRV53829,1.0,0.0,0.0
PRV54711,1.0,0.0,0.0
PRV56405,2.0,0.0,0.0
PRV53802,1.0,0.0,0.0
PRV53775,1.0,0.0,0.0
PRV51902,1.0,0.0,0.0
PRV51871,1.0,0.0,0.0
PRV52528,1.0,0.0,0.0
PRV51168,1.0,0.0,0.0
PRV55535,2.0,0.0,0.0
PRV52849,2.0,0.0,1.0
PRV51352,1.0,0.0,0.0
PRV54045,1.0,0.0,0.0
PRV54048,1.0,0.0,0.0
PRV55754,1.0,0.0,1.0
PRV52385,1.0,0.0,0.0
PRV57552,1.0,0.0,0.0
PRV56092,2.0,0.0,0.0
PRV53065,2.0,0.0,0.0
PRV53031,2.0,0.0,0.0
PRV53064,2.0,0.0,1.0
PRV51847,3.0,0.0,0.0
PRV51849,1.0,0.0,0.0
PRV55779,1.0,0.0,0.0
PRV57564,1.0,0.0,0.0
PRV55609,1.0,0.0,0.0
PRV57755,2.0,0.0,0.0
PRV57655,1.0,0.0,0.0
PRV57646,1.0,0.0,0.0
PRV55302,2.0,0.0,0.0
PRV51761,1.0,0.0,0.0
PRV51765,1.0,0.0,0.0
PRV51205,2.0,0.0,0.0
PRV51492,2.0,0.0,1.0
PRV54771,2.0,1.0,0.0
PRV54773,1.0,0.0,0.0
PRV52910,2.0,0.0,0.0
PRV51335,1.0,0.0,1.0
PRV57438,1.0,0.0,0.0
PRV53298,1.0,0.0,0.0
PRV56423,1.0,0.0,0.0
PRV52196,1.0,0.0,0.0
PRV56635,3.0,0.0,0.0
PRV57265,1.0,0.0,0.0
PRV53217,2.0,0.0,0.0
PRV51078,3.0,0.0,0.0
PRV54542,2.0,0.0,0.0
PRV54521,4.0,0.0,0.0
PRV52579,1.0,0.0,0.0
PRV51505,2.0,0.0,0.0
PRV54154,3.0,0.0,0.0
PRV52693,2.0,0.0,0.0
PRV57568,2.0,0.0,1.0
PRV57573,2.0,0.0,0.0
PRV52263,1.0,0.0,0.0
PRV53188,1.0,0.0,0.0
PRV51628,1.0,0.0,0.0
PRV54401,2.0,0.0,0.0
PRV55468,1.0,0.0,0.0
PRV51719,2.0,0.0,0.0
PRV53966,1.0,0.0,0.0
PRV51464,2.0,0.0,0.0
PRV56067,1.0,0.0,0.0
PRV57609,1.0,0.0,0.0
PRV54787,2.0,0.0,0.0
PRV54764,1.0,0.0,0.0
PRV51727,1.0,0.0,0.0
PRV55563,1.0,0.0,0.0
PRV53392,1.0,0.0,1.0
PRV53384,5.0,1.0,0.0
PRV53290,1.0,0.0,0.0
PRV51625,2.0,0.0,0.0
PRV51958,1.0,0.0,0.0
PRV51942,1.0,0.0,0.0
PRV51951,1.0,1.0,1.0
PRV56964,1.0,0.0,0.0
PRV57720,1.0,0.0,0.0
PRV54645,2.0,0.0,0.0
PRV53139,1.0,0.0,0.0
PRV55716,1.0,0.0,0.0
PRV54598,3.0,0.0,0.0
PRV53565,1.0,0.0,0.0
PRV55511,2.0,0.0,0.0
PRV55550,1.0,1.0,0.0
PRV56034,2.0,0.0,0.0
PRV57210,3.0,1.0,0.0
PRV53587,2.0,0.0,0.0
PRV57356,2.0,0.0,0.0
PRV57416,1.0,0.0,0.0
PRV57440,1.0,0.0,0.0
PRV52824,2.0,0.0,0.0
PRV57412,1.0,0.0,1.0
PRV56860,1.0,0.0,0.0
PRV53888,1.0,0.0,0.0
PRV53793,1.0,0.0,0.0
PRV53389,1.0,0.0,0.0
PRV55412,1.0,0.0,0.0
PRV54467,1.0,0.0,0.0
PRV56358,1.0,0.0,0.0
PRV56360,1.0,0.0,0.0
PRV55459,1.0,0.0,1.0
PRV56214,1.0,0.0,0.0
PRV55236,5.0,0.0,0.0
PRV55917,2.0,0.0,0.0
PRV56016,1.0,0.0,1.0
PRV53183,1.0,0.0,0.0
PRV53993,1.0,0.0,0.0
PRV51532,2.0,0.0,0.0
PRV51451,2.0,0.0,0.0
PRV51564,2.0,0.0,0.0
PRV54944,1.0,0.0,1.0
PRV56950,1.0,0.0,1.0
PRV51074,1.0,0.0,0.0
PRV54224,1.0,0.0,0.0
PRV54206,1.0,0.0,0.0
PRV54227,1.0,0.0,0.0
PRV51046,1.0,0.0,0.0
PRV52148,1.0,0.0,0.0
PRV57394,1.0,0.0,0.0
PRV52155,3.0,0.0,0.0
PRV53196,1.0,0.0,0.0
PRV57215,1.0,0.0,1.0
PRV51843,1.0,0.0,0.0
PRV51972,1.0,0.0,0.0
PRV53187,1.0,0.0,0.0
PRV53177,1.0,0.0,0.0
PRV53230,1.0,0.0,0.0
PRV54114,1.0,0.0,0.0
PRV56153,1.0,0.0,0.0
PRV56173,3.0,0.0,0.0
PRV51937,2.0,0.0,0.0
PRV53310,2.0,0.0,0.0
PRV52720,1.0,0.0,0.0
PRV56934,3.0,0.0,0.0
PRV56946,1.0,0.0,0.0
PRV54125,1.0,0.0,0.0
PRV53712,2.0,1.0,0.0
PRV53680,1.0,0.0,0.0
PRV52170,2.0,0.0,0.0
PRV56836,1.0,0.0,0.0
PRV51941,1.0,0.0,0.0
PRV53370,1.0,0.0,0.0
PRV57641,1.0,0.0,0.0
PRV53153,1.0,0.0,0.0
PRV54972,2.0,0.0,1.0
PRV53013,1.0,0.0,0.0
PRV54002,1.0,0.0,0.0
PRV55774,1.0,0.0,0.0
PRV56694,2.0,0.0,0.0
PRV55985,1.0,0.0,1.0
PRV56036,1.0,0.0,0.0
PRV51465,1.0,0.0,0.0
PRV51466,2.0,0.0,1.0
PRV56263,1.0,0.0,0.0
PRV56002,1.0,0.0,0.0
PRV55436,1.0,0.0,0.0
PRV55029,1.0,0.0,0.0
PRV57156,1.0,0.0,0.0
PRV53143,1.0,0.0,0.0
PRV54515,1.0,0.0,0.0
PRV51432,1.0,0.0,0.0
PRV55593,2.0,0.0,0.0
PRV56164,1.0,0.0,1.0
PRV56025,2.0,0.0,0.0
PRV51302,1.0,0.0,0.0
PRV52622,1.0,0.0,0.0
PRV54327,3.0,1.0,0.0
PRV51214,1.0,0.0,0.0
PRV51623,1.0,0.0,0.0
PRV54531,1.0,0.0,0.0
PRV54548,1.0,0.0,0.0
PRV53147,2.0,0.0,0.0
PRV57450,1.0,0.0,0.0
PRV57444,1.0,0.0,0.0
PRV54145,1.0,0.0,0.0
PRV51861,1.0,0.0,0.0
PRV51846,2.0,0.0,0.0
PRV55414,1.0,0.0,0.0
PRV56415,3.0,0.0,0.0
PRV52048,1.0,0.0,1.0
PRV56926,1.0,0.0,0.0
PRV56969,1.0,0.0,0.0
PRV51709,1.0,0.0,0.0
PRV51429,2.0,0.0,0.0
PRV54805,1.0,0.0,0.0
PRV54793,1.0,0.0,0.0
PRV54993,1.0,0.0,0.0
PRV57213,1.0,0.0,0.0
PRV55927,1.0,0.0,1.0
PRV51869,1.0,0.0,0.0
PRV51841,1.0,0.0,0.0
PRV55448,1.0,0.0,0.0
PRV55432,3.0,0.0,0.0
PRV54945,1.0,0.0,0.0
PRV53447,1.0,0.0,0.0
PRV52391,1.0,0.0,0.0
PRV55590,1.0,0.0,0.0
PRV55931,1.0,0.0,0.0
PRV56993,2.0,0.0,0.0
PRV57753,2.0,0.0,0.0
PRV56141,1.0,0.0,0.0
PRV56147,1.0,0.0,0.0
PRV52003,1.0,0.0,0.0
PRV55978,2.0,0.0,3.0
PRV56669,1.0,1.0,0.0
PRV54615,2.0,0.0,0.0
PRV51125,1.0,0.0,0.0
PRV54093,2.0,1.0,0.0
PRV56831,2.0,0.0,0.0
PRV55497,3.0,0.0,0.0
PRV54933,1.0,1.0,0.0
PRV56303,1.0,0.0,0.0
PRV51931,1.0,0.0,0.0
PRV55748,1.0,0.0,0.0
PRV53688,1.0,0.0,0.0
PRV57366,1.0,0.0,1.0
PRV53167,1.0,0.0,0.0
PRV51895,1.0,0.0,0.0
PRV52189,1.0,0.0,0.0
PRV51660,1.0,0.0,0.0
PRV55493,1.0,0.0,0.0
PRV55486,1.0,0.0,0.0
PRV54701,1.0,0.0,0.0
PRV57159,1.0,0.0,0.0
PRV51139,1.0,0.0,0.0
PRV51145,1.0,1.0,0.0
PRV53402,1.0,0.0,0.0
PRV53867,1.0,0.0,0.0
PRV53868,1.0,0.0,0.0
PRV53179,2.0,0.0,0.0
PRV53162,2.0,0.0,0.0
PRV53205,2.0,0.0,0.0
PRV55154,1.0,0.0,0.0
PRV54845,1.0,1.0,0.0
PRV56792,1.0,0.0,0.0
PRV56816,1.0,0.0,0.0
PRV57134,1.0,0.0,0.0
PRV53785,3.0,0.0,1.0
PRV57154,1.0,0.0,0.0
PRV52552,2.0,0.0,0.0
PRV55632,1.0,0.0,0.0
PRV55637,1.0,0.0,0.0
PRV53559,1.0,0.0,0.0
PRV55965,1.0,0.0,0.0
PRV52931,1.0,0.0,1.0
PRV53589,1.0,0.0,0.0
PRV53563,1.0,0.0,0.0
PRV54437,1.0,0.0,0.0
PRV54950,1.0,1.0,0.0
PRV56657,1.0,0.0,0.0
PRV51307,1.0,0.0,0.0
PRV52293,1.0,0.0,0.0
PRV57116,1.0,0.0,0.0
PRV51003,1.0,1.0,0.0
PRV54076,1.0,0.0,0.0
PRV53899,1.0,0.0,0.0
PRV55285,1.0,0.0,1.0
PRV53008,1.0,1.0,0.0
PRV54422,1.0,0.0,0.0
PRV54199,1.0,0.0,0.0
PRV55617,1.0,0.0,0.0
PRV52697,1.0,0.0,0.0
PRV52754,1.0,0.0,0.0
PRV54312,1.0,0.0,0.0
PRV54307,1.0,0.0,0.0
PRV53138,1.0,0.0,0.0
PRV54809,1.0,0.0,0.0
PRV55751,1.0,0.0,0.0
PRV57714,1.0,0.0,0.0
PRV56880,1.0,0.0,0.0
PRV54013,1.0,0.0,0.0
PRV54009,1.0,0.0,0.0
PRV54466,1.0,0.0,0.0
PRV52531,1.0,0.0,0.0
PRV53495,1.0,0.0,0.0
PRV53218,1.0,0.0,0.0
PRV53212,1.0,0.0,0.0
PRV56498,1.0,0.0,0.0
PRV57615,1.0,0.0,0.0
PRV52410,1.0,0.0,1.0
PRV56269,1.0,0.0,0.0
PRV56622,1.0,0.0,0.0
PRV53028,1.0,0.0,0.0
PRV54890,1.0,0.0,1.0
PRV51613,1.0,0.0,0.0
PRV57318,1.0,0.0,0.0
PRV51438,1.0,0.0,0.0
PRV56861,1.0,0.0,0.0
PRV54906,1.0,0.0,0.0
PRV53499,1.0,0.0,0.0
PRV51669,1.0,0.0,0.0
PRV57133,1.0,0.0,0.0
PRV51901,1.0,0.0,0.0
PRV51950,1.0,0.0,2.0
PRV53439,1.0,0.0,0.0
PRV56719,1.0,1.0,0.0
PRV57706,1.0,0.0,0.0
PRV55570,1.0,0.0,0.0
PRV56142,1.0,0.0,0.0
PRV55519,1.0,1.0,0.0
PRV53896,1.0,0.0,0.0
PRV53975,1.0,0.0,0.0
PRV56858,1.0,0.0,0.0
PRV52311,1.0,0.0,0.0
PRV57120,1.0,0.0,0.0
PRV56682,1.0,0.0,0.0
PRV53413,1.0,0.0,0.0
PRV56699,1.0,0.0,0.0
PRV53191,1.0,0.0,0.0
PRV54414,1.0,0.0,0.0
PRV51173,1.0,1.0,0.0
PRV56625,1.0,0.0,0.0
PRV51497,1.0,0.0,0.0
PRV56373,1.0,0.0,0.0
PRV54146,1.0,0.0,0.0
PRV51005,0.0,0.0,2.0
PRV51013,0.0,0.0,0.0
PRV51015,0.0,0.0,0.0
PRV51016,0.0,0.0,0.0
PRV51037,0.0,0.0,3.0
PRV51044,0.0,0.0,0.0
PRV51053,0.0,0.0,0.0
PRV51054,0.0,0.0,0.0
PRV51057,0.0,0.0,0.0
PRV51062,0.0,0.0,0.0
PRV51063,0.0,0.0,0.0
PRV51075,0.0,0.0,0.0
PRV51081,0.0,0.0,2.0
PRV51084,0.0,0.0,0.0
PRV51090,0.0,0.0,0.0
PRV51091,0.0,0.0,0.0
PRV51096,0.0,0.0,0.0
PRV51097,0.0,0.0,0.0
PRV51098,0.0,0.0,0.0
PRV51101,0.0,0.0,0.0
PRV51102,0.0,0.0,0.0
PRV51104,0.0,0.0,0.0
PRV51108,0.0,0.0,0.0
PRV51109,0.0,0.0,0.0
PRV51110,0.0,0.0,0.0
PRV51117,0.0,0.0,0.0
PRV51118,0.0,0.0,0.0
PRV51122,0.0,0.0,0.0
PRV51123,0.0,0.0,0.0
PRV51126,0.0,0.0,0.0
PRV51128,0.0,0.0,0.0
PRV51130,0.0,0.0,0.0
PRV51131,0.0,0.0,0.0
PRV51132,0.0,0.0,0.0
PRV51134,0.0,0.0,0.0
PRV51135,0.0,0.0,0.0
PRV51136,0.0,0.0,0.0
PRV51138,0.0,0.0,0.0
PRV51141,0.0,0.0,1.0
PRV51144,0.0,0.0,0.0
PRV51147,0.0,0.0,0.0
PRV51152,0.0,0.0,0.0
PRV51154,0.0,0.0,1.0
PRV51155,0.0,0.0,0.0
PRV51166,0.0,0.0,0.0
PRV51170,0.0,0.0,0.0
PRV51179,0.0,0.0,0.0
PRV51181,0.0,0.0,0.0
PRV51183,0.0,0.0,0.0
PRV51189,0.0,0.0,0.0
PRV51194,0.0,0.0,0.0
PRV51196,0.0,0.0,4.0
PRV51198,0.0,0.0,0.0
PRV51201,0.0,0.0,0.0
PRV51202,0.0,0.0,0.0
PRV51203,0.0,0.0,0.0
PRV51204,0.0,0.0,0.0
PRV51207,0.0,0.0,0.0
PRV51209,0.0,0.0,0.0
PRV51211,0.0,0.0,0.0
PRV51216,0.0,0.0,0.0
PRV51217,0.0,0.0,0.0
PRV51219,0.0,0.0,0.0
PRV51221,0.0,0.0,0.0
PRV51224,0.0,0.0,0.0
PRV51225,0.0,0.0,0.0
PRV51231,0.0,0.0,0.0
PRV51233,0.0,0.0,0.0
PRV51234,0.0,0.0,0.0
PRV51235,0.0,0.0,0.0
PRV51236,0.0,0.0,0.0
PRV51237,0.0,0.0,0.0
PRV51239,0.0,0.0,0.0
PRV51243,0.0,0.0,0.0
PRV51248,0.0,0.0,0.0
PRV51262,0.0,0.0,0.0
PRV51274,0.0,0.0,0.0
PRV51281,0.0,0.0,0.0
PRV51286,0.0,0.0,1.0
PRV51289,0.0,0.0,0.0
PRV51295,0.0,0.0,0.0
PRV51298,0.0,0.0,0.0
PRV51303,0.0,0.0,1.0
PRV51309,0.0,0.0,0.0
PRV51314,0.0,0.0,0.0
PRV51316,0.0,0.0,0.0
PRV51318,0.0,0.0,0.0
PRV51323,0.0,0.0,1.0
PRV51324,0.0,0.0,0.0
PRV51326,0.0,0.0,0.0
PRV51328,0.0,0.0,0.0
PRV51330,0.0,0.0,0.0
PRV51331,0.0,0.0,0.0
PRV51334,0.0,0.0,0.0
PRV51341,0.0,0.0,0.0
PRV51347,0.0,0.0,2.0
PRV51349,0.0,0.0,0.0
PRV51353,0.0,0.0,0.0
PRV51354,0.0,0.0,0.0
PRV51358,0.0,0.0,0.0
PRV51363,0.0,0.0,0.0
PRV51368,0.0,0.0,0.0
PRV51369,0.0,0.0,2.0
PRV51380,0.0,0.0,0.0
PRV51382,0.0,0.0,1.0
PRV51387,0.0,0.0,0.0
PRV51394,0.0,0.0,0.0
PRV51395,0.0,0.0,0.0
PRV51399,0.0,0.0,3.0
PRV51409,0.0,0.0,0.0
PRV51412,0.0,0.0,0.0
PRV51414,0.0,0.0,0.0
PRV51416,0.0,0.0,0.0
PRV51423,0.0,0.0,0.0
PRV51428,0.0,0.0,1.0
PRV51430,0.0,0.0,0.0
PRV51433,0.0,0.0,5.0
PRV51435,0.0,0.0,0.0
PRV51437,0.0,0.0,0.0
PRV51449,0.0,0.0,0.0
PRV51459,0.0,0.0,33.0
PRV51462,0.0,0.0,0.0
PRV51471,0.0,0.0,0.0
PRV51472,0.0,0.0,1.0
PRV51477,0.0,0.0,0.0
PRV51480,0.0,0.0,5.0
PRV51487,0.0,0.0,0.0
PRV51496,0.0,0.0,0.0
PRV51499,0.0,0.0,2.0
PRV51500,0.0,0.0,0.0
PRV51501,0.0,0.0,1.0
PRV51509,0.0,0.0,3.0
PRV51510,0.0,0.0,1.0
PRV51514,0.0,0.0,1.0
PRV51521,0.0,0.0,0.0
PRV51526,0.0,0.0,0.0
PRV51531,0.0,0.0,0.0
PRV51534,0.0,0.0,0.0
PRV51541,0.0,0.0,1.0
PRV51552,0.0,0.0,0.0
PRV51554,0.0,0.0,0.0
PRV51557,0.0,0.0,0.0
PRV51562,0.0,0.0,0.0
PRV51567,0.0,0.0,4.0
PRV51569,0.0,0.0,0.0
PRV51570,0.0,0.0,0.0
PRV51571,0.0,0.0,0.0
PRV51572,0.0,0.0,0.0
PRV51573,0.0,0.0,0.0
PRV51574,0.0,0.0,10.0
PRV51577,0.0,0.0,0.0
PRV51580,0.0,0.0,0.0
PRV51582,0.0,0.0,0.0
PRV51583,0.0,0.0,0.0
PRV51585,0.0,0.0,0.0
PRV51586,0.0,0.0,0.0
PRV51587,0.0,0.0,0.0
PRV51590,0.0,0.0,0.0
PRV51592,0.0,0.0,0.0
PRV51595,0.0,0.0,0.0
PRV51599,0.0,0.0,0.0
PRV51604,0.0,0.0,2.0
PRV51610,0.0,0.0,0.0
PRV51618,0.0,0.0,0.0
PRV51620,0.0,0.0,0.0
PRV51626,0.0,0.0,0.0
PRV51630,0.0,0.0,0.0
PRV51631,0.0,0.0,0.0
PRV51639,0.0,0.0,0.0
PRV51642,0.0,0.0,0.0
PRV51644,0.0,0.0,0.0
PRV51645,0.0,0.0,0.0
PRV51650,0.0,0.0,1.0
PRV51653,0.0,0.0,0.0
PRV51654,0.0,0.0,0.0
PRV51655,0.0,0.0,0.0
PRV51658,0.0,0.0,0.0
PRV51661,0.0,0.0,1.0
PRV51666,0.0,0.0,0.0
PRV51672,0.0,0.0,0.0
PRV51673,0.0,0.0,0.0
PRV51681,0.0,0.0,0.0
PRV51687,0.0,0.0,0.0
PRV51689,0.0,0.0,0.0
PRV51692,0.0,0.0,0.0
PRV51693,0.0,0.0,0.0
PRV51694,0.0,0.0,0.0
PRV51695,0.0,0.0,3.0
PRV51696,0.0,0.0,0.0
PRV51699,0.0,0.0,0.0
PRV51702,0.0,0.0,0.0
PRV51703,0.0,0.0,0.0
PRV51704,0.0,0.0,0.0
PRV51705,0.0,0.0,0.0
PRV51706,0.0,0.0,0.0
PRV51707,0.0,0.0,0.0
PRV51712,0.0,0.0,0.0
PRV51713,0.0,0.0,0.0
PRV51715,0.0,0.0,0.0
PRV51720,0.0,0.0,0.0
PRV51724,0.0,0.0,0.0
PRV51726,0.0,0.0,0.0
PRV51733,0.0,0.0,0.0
PRV51736,0.0,0.0,0.0
PRV51749,0.0,0.0,0.0
PRV51751,0.0,0.0,0.0
PRV51753,0.0,0.0,0.0
PRV51754,0.0,0.0,0.0
PRV51759,0.0,0.0,0.0
PRV51763,0.0,0.0,0.0
PRV51764,0.0,0.0,0.0
PRV51766,0.0,0.0,0.0
PRV51771,0.0,0.0,0.0
PRV51774,0.0,0.0,0.0
PRV51779,0.0,0.0,0.0
PRV51781,0.0,0.0,0.0
PRV51788,0.0,0.0,0.0
PRV51789,0.0,0.0,1.0
PRV51792,0.0,0.0,0.0
PRV51797,0.0,0.0,0.0
PRV51798,0.0,0.0,0.0
PRV51801,0.0,0.0,0.0
PRV51802,0.0,0.0,0.0
PRV51803,0.0,0.0,0.0
PRV51805,0.0,0.0,0.0
PRV51806,0.0,0.0,0.0
PRV51807,0.0,0.0,0.0
PRV51809,0.0,0.0,0.0
PRV51810,0.0,0.0,0.0
PRV51811,0.0,0.0,0.0
PRV51815,0.0,0.0,0.0
PRV51816,0.0,0.0,0.0
PRV51818,0.0,0.0,0.0
PRV51819,0.0,0.0,0.0
PRV51820,0.0,0.0,0.0
PRV51821,0.0,0.0,0.0
PRV51822,0.0,0.0,0.0
PRV51826,0.0,0.0,0.0
PRV51827,0.0,0.0,0.0
PRV51829,0.0,0.0,0.0
PRV51830,0.0,0.0,0.0
PRV51831,0.0,0.0,0.0
PRV51833,0.0,0.0,0.0
PRV51836,0.0,0.0,3.0
PRV51840,0.0,0.0,1.0
PRV51845,0.0,0.0,0.0
PRV51851,0.0,0.0,1.0
PRV51855,0.0,0.0,0.0
PRV51860,0.0,0.0,0.0
PRV51864,0.0,0.0,1.0
PRV51865,0.0,0.0,0.0
PRV51875,0.0,0.0,0.0
PRV51878,0.0,0.0,0.0
PRV51879,0.0,0.0,1.0
PRV51884,0.0,0.0,1.0
PRV51885,0.0,0.0,0.0
PRV51886,0.0,0.0,1.0
PRV51887,0.0,0.0,0.0
PRV51888,0.0,0.0,0.0
PRV51889,0.0,0.0,0.0
PRV51890,0.0,0.0,0.0
PRV51905,0.0,0.0,0.0
PRV51906,0.0,0.0,0.0
PRV51908,0.0,0.0,0.0
PRV51909,0.0,0.0,0.0
PRV51914,0.0,0.0,0.0
PRV51918,0.0,0.0,0.0
PRV51919,0.0,0.0,0.0
PRV51920,0.0,0.0,0.0
PRV51921,0.0,0.0,0.0
PRV51923,0.0,0.0,0.0
PRV51924,0.0,0.0,1.0
PRV51925,0.0,0.0,0.0
PRV51926,0.0,0.0,0.0
PRV51927,0.0,0.0,0.0
PRV51928,0.0,0.0,0.0
PRV51930,0.0,0.0,0.0
PRV51932,0.0,0.0,0.0
PRV51934,0.0,0.0,1.0
PRV51946,0.0,0.0,0.0
PRV51948,0.0,0.0,1.0
PRV51952,0.0,0.0,0.0
PRV51956,0.0,0.0,0.0
PRV51959,0.0,0.0,2.0
PRV51960,0.0,0.0,0.0
PRV51964,0.0,0.0,0.0
PRV51967,0.0,0.0,0.0
PRV51968,0.0,0.0,0.0
PRV51969,0.0,0.0,0.0
PRV51970,0.0,0.0,0.0
PRV51976,0.0,0.0,0.0
PRV51977,0.0,0.0,0.0
PRV51979,0.0,0.0,0.0
PRV51981,0.0,0.0,0.0
PRV51983,0.0,0.0,0.0
PRV51984,0.0,0.0,0.0
PRV51988,0.0,0.0,0.0
PRV51991,0.0,0.0,0.0
PRV51992,0.0,0.0,0.0
PRV51993,0.0,0.0,0.0
PRV51998,0.0,0.0,1.0
PRV52001,0.0,0.0,2.0
PRV52004,0.0,0.0,0.0
PRV52012,0.0,0.0,0.0
PRV52039,0.0,0.0,1.0
PRV52047,0.0,0.0,0.0
PRV52052,0.0,0.0,0.0
PRV52066,0.0,0.0,5.0
PRV52069,0.0,0.0,0.0
PRV52102,0.0,0.0,0.0
PRV52114,0.0,0.0,5.0
PRV52145,0.0,0.0,1.0
PRV52147,0.0,0.0,0.0
PRV52173,0.0,0.0,1.0
PRV52176,0.0,0.0,0.0
PRV52182,0.0,0.0,0.0
PRV52185,0.0,0.0,0.0
PRV52193,0.0,0.0,2.0
PRV52204,0.0,0.0,0.0
PRV52205,0.0,0.0,0.0
PRV52206,0.0,0.0,0.0
PRV52208,0.0,0.0,0.0
PRV52211,0.0,0.0,1.0
PRV52212,0.0,0.0,0.0
